srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
110.199.144.129,38393,154.113.29.7,443,tcp,CON,56.054234,138120,182227,127,252,75,87,ssh,2464.0422,3250.9052,120,149,255,255,3938547443,894243191,1151,1223,2,796,25.243289,44.325635,1421951561,1421986167,319.075766,43.211011,0.156062,0.202104,0.380211,0,2,3,0,0,12,1,3,4,1,2,1,Generic,1
131.215.92.66,3679,202.227.52.224,53,tcp,FIN,4.980186,44856,31850,31,253,163,52,ssh,9006.8925,6395.3435,168,70,0,255,430744877,604381788,267,455,3,417,8.425026,25.07511,1421942005,1421943367,175.587177,396.371803,0.161338,0.114684,0.276107,0,1,1,0,0,18,5,3,1,3,2,8,Worms,1
1.139.47.9,48622,193.137.231.154,8080,udp,CON,31.56053,115000,188945,127,29,29,95,dns,3643.7918,5986.7499,92,155,0,0,0,0,1250,1219,5,118,46.800625,17.351464,1421931307,1421968625,97.119958,483.591045,0.0,0.0,0.0,0,3,1,0,0,6,17,5,2,1,2,5,Reconnaissance,1
33.8.37.6,59675,77.52.147.232,8080,icmp,ACC,57.390151,181038,9510,64,29,62,4,dns,3154.5134,165.7079,143,10,0,0,0,0,1266,951,4,340,43.579351,6.312383,1421994331,1421939945,464.917457,131.318507,0.0,0.0,0.0,0,3,3,0,0,15,10,2,5,1,1,2,,0
119.59.74.24,15567,211.227.128.238,80,udp,CLO,1.354369,42465,196667,31,62,38,147,-,31354.0844,145209.3189,57,193,0,0,0,0,745,1019,2,833,16.596684,16.158145,1421972565,1421992030,392.12392,296.178242,0.0,0.0,0.0,0,2,0,0,0,18,9,2,5,3,1,14,Worms,1
4.193.34.186,4200,100.169.215.117,80,arp,REQ,33.986323,8450,129360,63,253,7,69,smtp,248.6294,3806.237,13,176,0,0,0,0,650,735,3,915,2.161564,19.95366,1421946275,1421985630,207.187247,463.221741,0.0,0.0,0.0,0,3,0,0,0,10,19,5,1,1,2,4,DoS,1
76.137.154.117,51740,215.255.92.82,8080,tcp,FIN,30.721696,42800,153842,63,253,34,36,http,1393.1523,5007.6011,50,122,0,0,3869568526,747792036,856,1261,2,524,0.238371,1.595487,1421937901,1421986969,354.719021,153.907106,0.720146,0.171004,0.471148,0,3,0,0,0,11,18,3,3,2,2,14,Worms,1
43.188.231.15,16697,196.109.113.168,80,tcp,URN,23.050363,104320,4320,63,63,86,74,smtp,4525.7422,187.4157,128,144,0,0,3643521573,3480771051,815,30,4,396,11.317991,13.976707,1421945740,1422006725,217.541677,91.9105,0.881746,0.308618,0.045323,0,1,0,0,0,16,10,2,5,1,1,1,Fuzzers,1
152.90.207.97,40615,54.243.2.101,80,tcp,INT,24.436254,55878,47824,128,62,90,192,-,2286.6844,1957.0921,139,196,0,0,3603484116,2518437542,402,244,4,46,15.103518,39.011751,1421974376,1421928408,92.473277,22.541633,0.09522,0.292519,0.053121,0,1,1,0,0,7,12,5,2,2,3,8,Exploits,1
26.192.74.47,56184,88.192.143.179,22,tcp,CON,0.1237,69056,7255,128,253,131,5,smtp,558253.8399,58649.9596,166,5,255,255,612576201,2020640,416,1451,2,744,40.190072,10.85976,1421958128,1421938272,481.186581,325.444783,0.468723,0.458025,0.267237,0,0,2,0,0,11,13,3,4,3,2,14,,0
174.53.41.171,30604,128.219.215.182,22,arp,ACC,0.770912,246810,18150,128,62,14,11,http,320153.273,23543.5432,190,30,0,0,0,0,1299,605,5,482,32.405131,37.983288,1421936182,1421943800,13.251356,287.749321,0.0,0.0,0.0,0,4,0,0,0,11,16,5,1,2,3,2,,0
161.226.12.98,42259,212.244.218.52,443,tcp,REQ,9.35278,89586,3961,254,254,17,4,ftp,9578.5424,423.5104,63,17,255,0,2315636230,2515878959,1422,233,0,889,6.902975,40.936772,1421995154,1421964701,323.560765,183.817139,0.22067,0.24899,0.041563,0,6,1,0,0,20,10,2,1,1,1,12,Analysis,1
180.37.106.36,18040,112.176.194.97,21,arp,REQ,49.810686,238788,68262,63,62,32,62,pop3,4793.9111,1370.4288,198,62,0,0,0,0,1206,1101,4,730,12.892735,24.544438,1421999994,1421953851,400.723687,248.466154,0.0,0.0,0.0,0,2,0,0,0,11,7,5,2,1,1,2,,0
75.94.220.113,57764,204.112.188.16,8080,icmp,INT,40.037937,6104,33165,254,253,7,23,ftp-data,152.4554,828.3394,8,99,0,0,0,0,763,335,2,965,17.271311,48.111805,1421960038,1421991509,475.091129,182.715709,0.0,0.0,0.0,0,3,2,0,0,13,20,4,4,2,3,8,Analysis,1
213.61.11.78,27683,161.70.161.1,22,icmp,URN,35.320835,25010,49686,127,252,8,36,ssh,708.0807,1406.7051,41,42,0,0,0,0,610,1183,2,392,26.691594,16.690142,1421941813,1421946156,409.211716,27.11831,0.0,0.0,0.0,0,3,1,0,0,15,14,4,2,3,1,12,Shellcode,1
19.67.56.77,29668,223.190.2.47,80,tcp,REQ,36.833337,72150,104873,127,31,74,126,pop3,1958.8233,2847.2305,150,199,0,255,3911460310,4176708561,481,527,5,580,23.182053,43.861031,1421976379,1421942646,432.009468,145.653358,0.655439,0.229478,0.101806,0,5,1,0,0,3,10,4,5,3,1,13,Reconnaissance,1
17.202.249.102,51220,187.227.6.101,80,udp,CLO,26.682443,274480,4446,127,252,161,14,http,10286.9141,166.6264,188,39,0,0,0,0,1460,114,4,436,10.023062,5.641187,1421945543,1421947277,13.533316,474.574174,0.0,0.0,0.0,0,0,2,0,0,17,9,2,4,2,3,4,,0
177.207.255.185,49524,164.43.105.97,53,udp,ACC,25.371576,141520,134160,31,31,81,64,ssl,5577.8955,5287.8071,116,172,0,0,0,0,1220,780,2,912,21.743296,45.799061,1421944857,1421930563,281.145628,185.235828,0.0,0.0,0.0,0,3,2,0,0,19,2,1,2,1,2,10,,0
28.169.149.100,8214,122.176.30.138,53,tcp,REQ,54.485806,7952,127015,31,30,33,93,snmp,145.9463,2331.1576,56,95,0,255,292649295,1210517343,142,1337,2,247,3.193719,20.283344,1421994125,1421971969,37.923897,106.788441,0.330173,0.26122,0.327265,0,2,1,0,0,16,10,4,3,2,3,1,Reconnaissance,1
73.229.56.124,56126,209.230.134.9,53,tcp,URN,37.467924,3460,27482,128,253,0,4,pop3,92.3457,733.4807,4,26,0,255,3020582737,441654521,865,1057,0,109,18.290682,46.39215,1421983026,1421995225,488.882998,56.411375,0.56875,0.235011,0.415802,0,3,2,0,0,19,17,2,2,1,2,2,,0
66.182.34.150,23815,109.167.225.180,80,tcp,PAR,43.165029,9104,36040,128,62,5,31,smtp,210.9115,834.9352,8,85,0,0,700485417,683854844,1138,424,3,675,7.101313,23.406229,1421990587,1421971342,279.779032,33.267918,0.330251,0.407192,0.464515,0,3,3,0,0,20,7,1,2,1,1,13,Generic,1
66.162.35.163,25336,208.31.84.81,80,icmp,PAR,12.270513,121380,35370,254,62,47,19,ssh,9892.007,2882.5201,119,45,0,0,0,0,1020,786,0,991,11.927658,40.18959,1421988639,1421952375,470.688443,3.827034,0.0,0.0,0.0,0,4,3,0,0,5,1,4,2,3,3,14,Shellcode,1
82.65.246.167,34051,100.101.0.199,21,arp,FIN,47.601488,33517,28652,127,31,1,56,dns,704.1166,601.914,121,116,0,0,0,0,277,247,1,74,2.402498,7.077801,1421963938,1421945870,96.731057,337.567841,0.0,0.0,0.0,0,3,1,0,0,2,12,4,4,2,1,13,,0
97.186.222.89,51609,103.206.233.104,443,arp,FIN,56.080535,214542,191216,255,30,155,96,snmp,3825.6054,3409.6679,174,148,0,0,0,0,1233,1292,1,199,14.378603,13.300713,1421929703,1422008022,356.699956,76.16957,0.0,0.0,0.0,0,6,2,0,0,5,13,3,2,2,3,4,Fuzzers,1
118.10.185.177,19669,123.124.215.12,8080,udp,CON,7.631048,4485,78292,64,29,10,126,ssl,587.7305,10259.6655,23,148,0,0,0,0,195,529,0,84,45.393645,16.43765,1421940020,1421933162,34.6214,354.419592,0.0,0.0,0.0,0,1,3,0,0,1,1,5,1,1,2,6,Backdoors,1
82.147.105.91,33267,23.95.55.72,21,udp,CLO,40.165478,151680,80238,64,62,60,72,dns,3776.3773,1997.6857,120,86,0,0,0,0,1264,933,2,393,12.123299,44.812326,1421993652,1421981568,492.475594,193.669307,0.0,0.0,0.0,0,2,1,0,0,5,1,2,1,2,3,3,Shellcode,1
138.170.135.219,59283,152.85.255.171,80,arp,RST,25.396957,41838,57710,127,253,0,10,-,1647.3627,2272.3195,38,199,0,0,0,0,1101,290,5,901,36.731872,32.891449,1421930139,1421998992,195.561486,24.814748,0.0,0.0,0.0,0,2,3,0,0,1,11,1,5,1,3,13,Worms,1
166.101.120.81,59914,108.111.195.153,25,icmp,REQ,12.508289,10138,103320,64,29,0,11,-,810.5025,8260.1225,37,126,0,0,0,0,274,820,0,739,1.885813,2.620762,1422005426,1422004568,117.398069,276.522176,0.0,0.0,0.0,0,4,0,0,0,1,10,5,1,1,3,11,Reconnaissance,1
160.117.25.236,18227,181.112.227.106,22,icmp,CON,41.941219,52272,17808,63,29,31,13,ssh,1246.3157,424.5942,72,16,0,0,0,0,726,1113,1,546,45.8095,1.236627,1421938207,1421945807,492.522654,337.189558,0.0,0.0,0.0,0,3,0,0,0,12,19,3,4,3,2,13,,0
175.108.125.2,57517,157.221.254.238,80,tcp,URN,52.308896,34960,10080,31,252,114,39,snmp,668.3376,192.7014,184,56,255,0,1324674174,2865885561,190,180,4,238,23.718541,20.409594,1421974072,1422012301,14.390814,364.236638,0.405536,0.242911,0.239468,0,6,0,0,0,17,16,4,4,1,3,9,Generic,1
23.203.82.117,61600,103.88.81.47,22,udp,CLO,24.550023,70455,118470,128,29,27,56,snmp,2869.8547,4825.6574,61,110,0,0,0,0,1155,1077,5,527,0.559653,34.961849,1421952935,1421986074,321.790682,42.812638,0.0,0.0,0.0,0,3,2,0,0,6,6,5,5,3,3,9,Shellcode,1
83.174.244.122,31488,39.222.165.249,21,tcp,ECO,27.827973,79715,96999,62,31,97,75,-,2864.5637,3485.6653,149,149,0,255,2285786281,1361881637,535,651,0,940,35.529124,46.753394,1421943771,1421985192,54.680224,473.612267,0.387532,0.241423,0.291356,0,4,0,0,0,5,19,3,4,2,1,9,Fuzzers,1
167.184.22.1,48105,155.94.134.69,21,arp,INT,4.816728,33480,68406,31,29,16,57,snmp,6950.7765,14201.7569,30,78,0,0,0,0,1116,877,3,357,31.9726,49.620902,1422009525,1421957942,321.280222,386.970714,0.0,0.0,0.0,0,4,1,0,0,1,4,1,2,2,3,1,Shellcode,1
170.176.76.254,12896,42.116.96.104,21,arp,REQ,50.13679,6030,44100,31,253,1,81,snmp,120.271,879.5936,10,126,0,0,0,0,603,350,0,393,8.407409,2.092386,1421992750,1422011160,97.782791,470.21008,0.0,0.0,0.0,0,6,2,0,0,6,13,4,2,2,3,13,,0
127.47.141.78,26650,170.188.208.173,8080,arp,ECO,21.808802,162140,110920,31,252,32,12,ssh,7434.6129,5086.0199,121,188,0,0,0,0,1340,590,4,924,24.647341,10.413931,1422012078,1421967250,126.576014,186.33885,0.0,0.0,0.0,0,2,2,0,0,3,9,4,4,3,3,11,Fuzzers,1
144.117.180.167,36874,110.81.213.213,22,icmp,REQ,55.648708,185328,27400,64,63,111,25,ftp-data,3330.3199,492.3744,132,50,0,0,0,0,1404,548,4,320,12.016879,1.464927,1421987801,1421989379,182.459297,235.499773,0.0,0.0,0.0,0,4,2,0,0,8,6,4,5,3,1,11,DoS,1
92.12.156.81,53433,16.184.16.152,80,icmp,PAR,18.045962,235994,155540,128,29,68,51,pop3,13077.3854,8619.1027,187,110,0,0,0,0,1262,1414,1,750,41.136587,2.556831,1421953244,1421964161,86.107667,492.905798,0.0,0.0,0.0,0,4,1,0,0,19,2,4,4,1,3,8,Worms,1
144.14.32.107,10048,86.179.56.90,53,icmp,INT,16.178465,118103,238680,31,62,88,162,-,7300.0127,14752.9447,89,170,0,0,0,0,1327,1404,2,351,1.157982,9.249571,1422001119,1421939762,155.82594,171.708842,0.0,0.0,0.0,0,0,1,0,0,15,20,3,2,1,2,10,,0
169.180.14.70,57970,43.205.183.47,22,icmp,RST,11.285442,45325,42180,63,62,38,141,ssh,4016.2361,3737.5585,185,185,0,0,0,0,245,228,5,389,45.305535,40.306218,1421972495,1421941964,345.950358,261.786291,0.0,0.0,0.0,0,3,1,0,0,17,7,5,3,2,2,6,Analysis,1
83.48.40.122,44642,78.176.183.80,8080,icmp,REQ,37.915245,141636,12810,62,62,88,7,-,3735.595,337.8588,111,10,0,0,0,0,1276,1281,3,138,23.695315,27.190813,1421941524,1421981904,227.813755,123.725367,0.0,0.0,0.0,0,2,3,0,0,4,5,1,3,2,2,7,,0
135.60.226.100,11495,4.30.217.146,80,udp,CON,45.663033,26070,21700,31,63,55,7,-,570.9213,475.2203,66,25,0,0,0,0,395,868,1,945,30.923323,16.801357,1421937081,1421984538,372.365816,470.512457,0.0,0.0,0.0,0,2,2,0,0,2,11,5,5,3,1,15,Backdoors,1
212.19.157.128,23578,218.46.149.166,80,arp,FIN,26.442792,68556,11000,127,62,37,11,ssl,2592.6158,415.9924,174,25,0,0,0,0,394,440,1,410,14.888997,2.309897,1421946387,1421999893,87.852116,361.175896,0.0,0.0,0.0,0,0,1,0,0,9,5,4,3,2,2,7,,0
161.132.99.229,6599,134.103.153.63,22,udp,URN,36.382712,12206,16772,31,63,11,7,dns,335.489,460.9882,17,28,0,0,0,0,718,599,0,702,32.658697,7.839157,1422004124,1421990827,241.822064,339.101835,0.0,0.0,0.0,0,0,2,0,0,1,14,2,5,1,3,15,Generic,1
216.218.72.175,41288,22.27.250.58,8080,udp,URN,23.389611,83955,6992,63,30,19,5,dns,3589.4141,298.9361,87,16,0,0,0,0,965,437,4,563,12.30928,28.360005,1421937312,1421969653,221.326792,339.698696,0.0,0.0,0.0,0,3,3,0,0,4,1,3,2,3,3,11,Generic,1
222.100.28.65,18991,82.26.5.207,80,arp,FIN,0.058729,123585,90132,62,252,33,48,snmp,2104326.6529,1534710.2794,165,74,0,0,0,0,749,1218,1,573,24.718363,30.645891,1421955338,1421968004,318.975603,440.248881,0.0,0.0,0.0,0,1,2,0,0,17,13,4,4,1,1,11,Generic,1
174.178.152.160,5533,138.74.122.201,22,tcp,PAR,16.332037,71455,111241,254,254,129,24,-,4375.1432,6811.2141,155,199,0,0,2856285473,1917304394,461,559,0,49,43.567377,15.678604,1421959354,1421959469,140.40864,30.053217,0.545492,0.079842,0.001461,0,1,1,0,0,12,8,2,1,3,3,4,Analysis,1
107.4.121.137,38074,174.44.245.253,80,tcp,CLO,52.889031,192203,24552,254,62,153,1,pop3,3634.0806,464.2172,173,99,255,255,1840009855,791078234,1111,248,0,23,17.679409,4.039625,1421940484,1421934014,483.261799,456.662368,0.456752,0.216851,0.134497,0,2,0,0,0,18,20,3,1,1,1,8,Worms,1
93.132.186.107,40706,121.72.202.88,443,icmp,CLO,4.855619,35844,32636,127,63,26,29,ssl,7381.963,6721.2852,29,199,0,0,0,0,1236,164,1,464,21.389305,3.912367,1421984979,1421985891,367.180775,405.440551,0.0,0.0,0.0,0,5,3,0,0,5,14,2,5,2,2,2,,0
96.186.253.53,31089,26.100.244.191,443,arp,FIN,45.894744,92316,220374,64,29,21,186,http,2011.4722,4801.7263,98,198,0,0,0,0,942,1113,1,703,32.763838,35.869404,1421965253,1421977323,480.707392,150.962957,0.0,0.0,0.0,0,6,3,0,0,13,6,4,4,1,3,4,,0
45.52.191.47,20391,131.116.57.153,22,icmp,PAR,57.085685,28304,15336,62,63,23,13,ftp,495.8161,268.6488,29,18,0,0,0,0,976,852,3,268,23.95989,42.085946,1421978309,1421968464,188.553838,488.478692,0.0,0.0,0.0,0,3,3,0,0,1,7,4,5,3,1,1,,0
187.116.40.195,23602,148.92.74.199,25,icmp,URN,32.477022,159375,228288,64,253,14,169,http,4907.3157,7029.2159,125,174,0,0,0,0,1275,1312,3,957,2.882555,16.491528,1421956650,1421964135,32.206964,453.92142,0.0,0.0,0.0,0,0,3,0,0,5,19,1,1,3,2,3,,0
115.205.27.217,55247,123.171.229.134,21,udp,PAR,16.845949,13888,5412,62,30,16,122,ftp-data,824.4119,321.2642,32,132,0,0,0,0,434,41,4,629,22.439785,30.013372,1421968796,1421948546,464.929241,67.410935,0.0,0.0,0.0,0,3,0,0,0,4,9,5,4,2,2,6,,0
127.108.160.104,57487,63.48.208.51,8080,tcp,CON,33.173517,33976,3211,254,30,43,152,pop3,1024.1905,96.7941,137,169,255,255,1779910645,1763173090,248,19,3,935,28.027686,3.551529,1422002643,1421955104,262.777864,344.870741,0.589977,0.290381,0.292624,0,3,1,0,0,2,4,2,1,2,1,7,Shellcode,1
206.99.215.235,8923,206.123.39.120,21,icmp,PAR,11.311508,68425,41830,254,62,84,68,ssl,6049.1492,3698.0038,175,178,0,0,0,0,391,235,0,772,42.394236,15.523615,1422006326,1421934791,121.336305,336.27769,0.0,0.0,0.0,0,4,2,0,0,10,12,5,3,3,1,6,Generic,1
124.142.111.154,42450,40.74.164.198,443,arp,CON,54.228322,77104,208800,62,31,28,69,dns,1421.84,3850.3865,61,174,0,0,0,0,1264,1200,4,717,36.988333,16.133563,1421936165,1422009904,369.526985,490.727417,0.0,0.0,0.0,0,6,2,0,0,16,14,2,1,3,1,12,Backdoors,1
92.132.50.211,14649,186.128.162.59,53,arp,ACC,48.665885,36800,144002,64,63,24,55,-,756.1765,2958.9927,32,178,0,0,0,0,1150,809,4,248,0.433848,38.590623,1421989056,1422005770,199.97141,330.738763,0.0,0.0,0.0,0,2,0,0,0,19,14,3,3,3,3,8,,0
118.247.96.84,43678,195.47.214.102,21,icmp,CON,54.879987,11619,177177,63,30,1,52,ftp,211.7165,3228.4446,9,143,0,0,0,0,1291,1239,4,481,9.605474,21.439617,1421931186,1421990095,346.205291,60.511941,0.0,0.0,0.0,0,5,1,0,0,10,1,2,3,1,3,3,,0
106.125.94.187,16404,112.160.157.230,53,udp,CON,44.098517,101430,30312,64,29,69,3,ftp-data,2300.0773,687.3701,70,24,0,0,0,0,1449,1263,2,274,8.409795,38.038962,1421999863,1421962901,77.650672,492.624878,0.0,0.0,0.0,0,0,1,0,0,9,8,3,1,3,3,5,Worms,1
87.213.140.2,41177,206.145.52.79,22,arp,ACC,21.062237,33792,31620,254,30,6,19,snmp,1604.388,1501.265,24,30,0,0,0,0,1408,1054,4,723,3.247682,9.62602,1421932516,1421969346,155.523035,318.143745,0.0,0.0,0.0,0,2,2,0,0,3,20,1,5,1,2,14,Generic,1
192.89.18.162,63729,45.123.245.97,25,tcp,CLO,1.629682,42900,52974,127,31,27,74,ssh,26324.154,32505.7281,52,81,0,0,2447475938,1003852582,825,654,4,392,4.663526,12.502417,1421935989,1422009348,411.360068,391.217775,0.191875,0.338404,0.417887,0,6,1,0,0,10,5,3,2,2,1,7,,0
173.117.121.65,14700,121.189.52.240,25,udp,PAR,30.743238,43071,26979,64,63,24,55,ssl,1400.991,877.5588,49,69,0,0,0,0,879,391,2,749,1.864125,21.732887,1421974858,1421965158,87.863934,124.544683,0.0,0.0,0.0,0,4,1,0,0,13,20,2,5,2,2,1,DoS,1
123.4.127.145,29002,207.216.145.83,80,icmp,ACC,12.252145,4506,49098,128,63,4,24,pop3,367.7723,4007.2983,6,147,0,0,0,0,751,334,3,336,2.240079,22.895341,1421999431,1421995969,100.704577,18.817793,0.0,0.0,0.0,0,4,2,0,0,9,5,5,5,2,1,15,Generic,1
111.230.132.116,2098,105.54.234.179,8080,icmp,FIN,44.374313,135491,225225,254,253,110,149,-,3053.3656,5075.5715,157,165,0,0,0,0,863,1365,0,866,13.043113,22.015737,1421938166,1421938003,13.158437,379.358766,0.0,0.0,0.0,0,6,2,0,0,15,4,3,4,2,2,7,Exploits,1
176.49.196.125,44421,75.133.92.52,443,icmp,REQ,0.003091,100137,19646,254,29,47,19,ssh,32396311.8732,6355871.8861,87,19,0,0,0,0,1151,1034,4,529,16.383311,44.147171,1421963883,1421969908,379.734389,8.319421,0.0,0.0,0.0,0,2,3,0,0,14,19,2,4,2,2,1,DoS,1
206.228.63.76,63870,9.66.169.14,8080,icmp,REQ,54.074463,26928,107115,63,252,137,41,pop3,497.98,1980.8796,144,111,0,0,0,0,187,965,3,762,8.621483,18.819604,1421966847,1421994806,496.358181,35.672421,0.0,0.0,0.0,0,3,1,0,0,17,10,5,2,3,2,14,,0
185.43.11.197,6231,218.72.224.140,21,tcp,CLO,40.270391,55488,58876,64,29,38,42,dns,1377.8858,1462.0171,51,82,0,0,3260275396,1584299520,1088,718,5,501,22.983323,26.209043,1421989653,1421933806,445.766785,193.645628,0.414954,0.025803,0.097152,0,3,1,0,0,9,10,3,2,3,3,5,Shellcode,1
51.113.189.112,45564,108.45.244.182,8080,arp,FIN,44.832506,94944,13268,62,31,114,56,ftp,2117.7491,295.946,184,62,0,0,0,0,516,214,0,907,22.32503,13.997022,1421974249,1421987836,230.775408,214.003821,0.0,0.0,0.0,0,5,3,0,0,5,13,2,4,2,3,6,DoS,1
198.191.139.175,19823,167.122.146.214,21,tcp,ACC,30.566415,147680,156310,127,254,35,150,smtp,4831.4465,5113.7826,142,154,0,255,3220815645,3381047597,1040,1015,0,985,37.661871,12.001307,1421978439,1421988458,209.945785,237.659899,0.025022,0.43606,0.011264,0,6,3,0,0,14,15,3,1,2,3,8,Backdoors,1
