Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,369,1,0,830,0,899,170,534.5,243.0,847,504,675.5,114.3,2249322.4932,2710.0271003,369.0,650.7,369,179,369,369.0,650.7,369,179,0,0,0,0,0,0,0,0,0,20,0,2710.0271,0.0,170,899,830.0,830.0,688900.0,1,0,1,0,0,0,0,0,0.0,830.0,534.5,675.5,20,0,0,0,0,0,0,1,830,0,0,0,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
445,164,3,0,573,0,388,192,290.0,65.3,329,38,183.5,97.0,3493902.439,18292.6829268,54.7,59.8,164,5,164,54.7,59.8,164,5,0,0,0,0,0,1,0,0,0,60,0,18292.68293,0.0,38,388,191.0,191.0,109443.0,1,1,0,1,0,0,0,0,0.0,191.0,290.0,183.5,60,0,0,0,0,0,0,3,573,0,0,31,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,170,2,1,1756,1427,1174,1106,1140.0,22.7,543,288,415.5,85.0,18723529.4118,17647.0588235,56.7,33.7,170,6,170,56.7,33.7,170,6,170,56.7,33.7,170,6,0,0,0,0,40,20,11764.70588,5882.35294,288,1174,1061.0,109.7,36080.3,0,1,1,0,0,0,0,0,0.0,1061.0,1140.0,415.5,40,0,0,0,0,0,0,2,1756,1,1427,255,29,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,110581625,678,320,860382,314560,448,49,248.5,133.0,52,13,32.5,13.0,10625.1106,9.0250075,110803.2,37857.5,110581625,38248,110581625,110803.2,37857.5,110581625,38248,110581625,110803.2,37857.5,110581625,38248,1,0,0,0,13560,6400,6.13122,2.89379,13,448,1177.3,546.9,298518693.1,0,1,0,1,1,0,0,0,0.0,1177.3,248.5,32.5,13560,0,0,0,0,0,0,678,860382,320,314560,65535,256,677,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force
10928,329,5,3,2090,2277,821,378,599.5,147.7,382,228,305.0,51.3,13273556.231,24316.1094225,41.1,3.7,329,28,329,41.1,3.7,329,28,329,41.1,3.7,329,28,1,0,0,0,100,60,15197.56839,9118.54103,228,821,545.9,23.4,4371.1,1,1,0,1,0,0,0,0,1.0,545.9,599.5,305.0,100,0,0,0,0,0,0,5,2090,3,2277,29,29,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,108472105,555,211,692085,98115,1173,124,648.5,349.7,792,535,663.5,85.7,7284.8222,7.0617234,141608.5,118563.7,108472105,140381,108472105,141608.5,118563.7,108472105,140381,108472105,141608.5,118563.7,108472105,140381,1,0,0,0,11100,4220,5.11652,1.9452,124,1173,1031.6,775.4,460574883.7,1,0,1,1,0,0,0,0,0.0,1031.6,648.5,663.5,11100,0,0,0,0,0,0,555,692085,211,98115,512,65535,554,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Sql Injection
110,90937193,636,75,181896,68925,394,85,239.5,103.0,433,413,423.0,6.7,2758.1784,7.8185831,127900.4,49299.5,90937193,5593,90937193,127900.4,49299.5,90937193,5593,90937193,127900.4,49299.5,90937193,5593,0,0,0,0,12720,1500,6.99384,0.82475,85,433,352.8,158.9,17949995.6,1,0,1,0,0,0,0,0,0.0,352.8,239.5,423.0,12720,0,0,0,0,0,0,636,181896,75,68925,64,329,635,20,0.0,0.0,0,0,0.0,0.0,0,0,Heartbleed
110,45,4,3,4680,2001,605,532,568.5,24.3,938,894,916.0,14.7,148466666.6667,155555.5555556,6.4,0.2,45,5,45,6.4,0.2,45,5,45,6.4,0.2,45,5,0,0,0,0,80,60,88888.88889,66666.66667,532,938,954.4,382.7,1025291.6,1,0,1,0,0,0,0,0,1.0,954.4,568.5,916.0,80,0,0,0,0,0,0,4,4680,3,2001,8192,29,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
110,289,1,2,1136,1408,881,270,575.5,203.7,784,670,727.0,38.0,8802768.1661,10380.6228374,96.3,93.5,289,77,289,96.3,93.5,289,77,289,96.3,93.5,289,77,1,0,0,0,20,40,3460.20761,6920.41522,270,881,848.0,90.7,24661.3,1,0,0,1,1,0,0,0,2.0,848.0,575.5,727.0,20,0,0,0,0,0,0,1,1136,2,1408,8192,512,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8080,203,3,1,420,973,590,381,485.5,69.7,41,21,31.0,6.7,6862068.9655,19704.4334975,50.8,83.0,203,19,203,50.8,83.0,203,19,203,50.8,83.0,203,19,0,0,0,0,60,20,14778.32512,4926.10837,21,590,348.2,138.2,76452.2,1,1,1,0,0,0,0,0,0.0,348.2,485.5,31.0,60,0,0,0,0,0,0,3,420,1,973,256,329,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
25,97817802,427,309,581574,56238,424,226,325.0,66.0,432,421,426.5,3.7,6520.4082,7.5241928,132904.6,108229.6,97817802,126998,97817802,132904.6,108229.6,97817802,126998,97817802,132904.6,108229.6,97817802,126998,0,0,0,0,8540,6180,4.36526,3.15893,226,432,866.6,713.8,374969990.3,1,0,0,0,1,0,0,0,1.0,866.6,325.0,426.5,8540,0,0,0,0,0,0,427,581574,309,56238,255,31,426,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
445,118022023,583,14,230285,5516,451,428,439.5,7.7,118,31,74.5,29.0,1997.9407,5.058378,197691.8,13075.7,118022023,13253,118022023,197691.8,13075.7,118022023,13253,118022023,197691.8,13075.7,118022023,13253,1,0,0,0,11660,280,4.93976,0.11862,31,451,395.0,376.5,84624963.8,1,0,0,1,1,0,0,0,0.0,395.0,439.5,74.5,11660,0,0,0,0,0,0,583,230285,14,5516,65535,29,582,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
22,124,3,3,3768,2739,403,242,322.5,53.7,1201,1129,1165.0,24.0,52475806.4516,48387.0967742,20.7,14.5,124,5,124,20.7,14.5,124,5,124,20.7,14.5,124,5,0,0,0,0,60,60,24193.54839,24193.54839,242,1201,1084.5,171.5,176473.5,1,0,0,0,1,0,0,0,1.0,1084.5,322.5,1165.0,60,0,0,0,0,0,0,3,3768,3,2739,8192,128,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
110,86889859,231,346,106953,190646,1374,838,1106.0,178.7,1051,41,546.0,336.7,3425.0142,6.6405908,150589.0,260407.5,86889859,2332,86889859,150589.0,260407.5,86889859,2332,86889859,150589.0,260407.5,86889859,2332,0,0,0,0,4620,6920,2.65854,3.98205,41,1374,515.8,145.0,12139546.4,1,0,0,0,0,0,0,0,1.0,515.8,1106.0,546.0,4620,0,0,0,0,0,0,231,106953,346,190646,64,256,230,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
443,50529680,358,235,199048,104810,995,309,652.0,228.7,1386,1066,1226.0,106.7,6013.4559,11.7356769,85210.3,140479.5,50529680,52055,50529680,85210.3,140479.5,50529680,52055,50529680,85210.3,140479.5,50529680,52055,1,0,0,0,7160,4700,7.08494,4.65073,309,1386,512.4,158.9,14976055.0,0,0,0,1,1,0,0,0,1.0,512.4,652.0,1226.0,7160,0,0,0,0,0,0,358,199048,235,104810,256,29,357,20,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
21,37108954,656,166,398192,88644,1383,1334,1358.5,16.3,611,192,401.5,139.7,13119.0979,22.1509881,45144.7,13537.0,37108954,15748,37108954,45144.7,13537.0,37108954,15748,37108954,45144.7,13537.0,37108954,15748,0,0,0,0,13120,3320,17.67767,4.47331,192,1383,592.3,376.6,116569299.6,0,1,0,0,0,0,0,0,0.0,592.3,1358.5,401.5,13120,0,0,0,0,0,0,656,398192,166,88644,64,256,655,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - XSS
21,54304345,398,377,44576,450138,1211,388,799.5,274.3,702,227,464.5,158.3,9110.0261,14.2714179,70070.1,96180.8,54304345,62355,54304345,70070.1,96180.8,54304345,62355,54304345,70070.1,96180.8,54304345,62355,0,0,0,0,7960,7540,7.32906,6.94235,227,1211,638.3,523.3,212232949.5,1,1,0,0,1,0,0,0,1.0,638.3,799.5,464.5,7960,0,0,0,0,0,0,398,44576,377,450138,31,256,397,20,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
443,102397150,188,348,136676,466320,222,56,139.0,55.3,727,228,477.5,166.3,5888.7967,5.2345207,191039.5,284347.0,102397150,80500,102397150,191039.5,284347.0,102397150,80500,102397150,191039.5,284347.0,102397150,80500,1,0,0,0,3760,6960,1.83599,3.39853,56,727,1125.0,615.0,202733520.0,1,1,0,1,1,0,0,0,2.0,1125.0,139.0,477.5,3760,0,0,0,0,0,0,188,136676,348,466320,256,0,187,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS GoldenEye
110,77888307,636,36,640452,14328,1064,245,654.5,273.0,1394,781,1087.5,204.3,8406.6534,8.6277392,115905.2,122822.1,77888307,54146,77888307,115905.2,122822.1,77888307,54146,77888307,115905.2,122822.1,77888307,54146,0,0,0,0,12720,720,8.16554,0.4622,245,1394,974.4,931.7,583379856.2,0,0,0,0,1,0,0,0,0.0,974.4,654.5,1087.5,12720,0,0,0,0,0,0,636,640452,36,14328,256,31,635,20,0.0,0.0,0,0,0.0,0.0,0,0,Heartbleed
443,115748556,733,92,150265,91816,721,646,683.5,25.0,362,160,261.0,67.3,2091.4386,7.1275187,140301.3,178042.1,115748556,1235,115748556,140301.3,178042.1,115748556,1235,115748556,140301.3,178042.1,115748556,1235,0,0,0,0,14660,1840,6.33269,0.79483,160,721,293.4,70.8,4140952.2,1,1,0,0,0,0,0,0,0.0,293.4,683.5,261.0,14660,0,0,0,0,0,0,733,150265,92,91816,31,512,732,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - XSS
3389,54142557,440,244,363000,2196,117,68,92.5,16.3,408,374,391.0,11.3,6745.0822,12.6333154,79155.8,59066.3,54142557,1845,54142557,79155.8,59066.3,54142557,1845,54142557,79155.8,59066.3,54142557,1845,0,0,0,0,8800,4880,8.12669,4.50662,68,408,533.9,527.5,190320945.1,1,0,0,0,0,0,0,0,1.0,533.9,92.5,391.0,8800,0,0,0,0,0,0,440,363000,244,2196,64,31,439,20,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
53,197,5,2,1910,266,133,76,104.5,19.0,595,466,530.5,43.0,11045685.2792,35532.9949239,28.1,40.9,197,19,197,28.1,40.9,197,19,197,28.1,40.9,197,19,1,0,0,0,100,40,25380.71066,10152.28426,76,595,310.9,234.9,386105.1,1,1,0,1,1,0,0,0,0.0,310.9,104.5,530.5,100,0,0,0,0,0,0,5,1910,2,266,31,512,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,117,2,1,944,44,1247,1033,1140.0,71.3,346,63,204.5,94.3,8444444.4444,25641.025641,39.0,28.6,117,2,117,39.0,28.6,117,2,117,39.0,28.6,117,2,0,0,0,0,40,20,17094.01709,8547.00855,63,1247,329.3,300.0,270000.0,1,1,0,0,0,0,0,0,0.0,329.3,1140.0,204.5,40,0,0,0,0,0,0,2,944,1,44,0,29,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,59634855,390,63,452400,32571,1011,718,864.5,97.7,313,105,209.0,69.3,8132.3414,7.5962287,131644.3,183036.1,59634855,2439,59634855,131644.3,183036.1,59634855,2439,59634855,131644.3,183036.1,59634855,2439,1,0,0,0,7800,1260,6.5398,1.05643,105,1011,1070.6,926.8,389086952.0,1,1,0,1,0,0,0,0,0.0,1070.6,864.5,209.0,7800,0,0,0,0,0,0,390,452400,63,32571,512,29,389,20,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
53,15302506,109,254,48614,316738,449,398,423.5,17.0,538,535,536.5,1.0,23875.3051,23.7216048,42155.7,82045.1,15302506,23456,15302506,42155.7,82045.1,15302506,23456,15302506,42155.7,82045.1,15302506,23456,0,0,0,0,2180,5080,7.12302,16.59859,398,538,1006.5,738.6,198045397.7,1,1,0,0,1,0,0,0,2.0,1006.5,423.5,536.5,2180,0,0,0,0,0,0,109,48614,254,316738,256,329,108,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force
21,367489,14,343,3108,77518,1215,1011,1113.0,68.0,305,46,175.5,86.3,219397.0432,971.4576491,1029.4,1604.9,367489,153,367489,1029.4,1604.9,367489,153,367489,1029.4,1604.9,367489,153,1,0,0,0,280,6860,38.09638,933.36127,46,1215,225.8,208.4,15509378.4,0,1,0,1,1,0,0,0,24.0,225.8,1113.0,175.5,280,0,0,0,0,0,0,14,3108,343,77518,0,29,13,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
21,117325146,41,148,31857,205128,680,436,558.0,81.3,237,24,130.5,71.0,2019.8995,1.6109079,620768.0,1056852.4,117325146,48118,117325146,620768.0,1056852.4,117325146,48118,117325146,620768.0,1056852.4,117325146,48118,1,0,0,0,820,2960,0.34946,1.26145,24,680,1253.9,916.8,158851002.3,0,0,0,1,1,0,0,0,4.0,1253.9,558.0,130.5,820,0,0,0,0,0,0,41,31857,148,205128,8192,256,40,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
22,191,3,1,819,820,859,467,663.0,130.7,556,394,475.0,54.0,8581151.8325,20942.408377,47.8,66.0,191,30,191,47.8,66.0,191,30,191,47.8,66.0,191,30,0,0,0,0,60,20,15706.80628,5235.60209,394,859,409.8,0.2,0.2,1,0,0,0,0,0,0,0,0.0,409.8,663.0,475.0,60,0,0,0,0,0,0,3,819,1,820,29,512,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,64783522,583,347,546271,128737,1291,777,1034.0,171.3,734,626,680.0,36.0,10419.4397,14.3555023,69659.7,4014.7,64783522,17125,64783522,69659.7,4014.7,64783522,17125,64783522,69659.7,4014.7,64783522,17125,1,0,0,0,11660,6940,8.9992,5.3563,626,1291,725.8,449.0,187456603.4,1,1,0,1,1,0,0,0,1.0,725.8,1034.0,680.0,11660,0,0,0,0,0,0,583,546271,347,128737,64,329,582,20,0.0,0.0,0,0,0.0,0.0,0,0,Heartbleed
25,361,5,1,7055,692,1103,1071,1087.0,10.7,1409,1266,1337.5,47.7,21459833.795,16620.498615,60.2,11.5,361,42,361,60.2,11.5,361,42,361,60.2,11.5,361,42,1,0,0,0,100,20,13850.41551,2770.0831,1071,1409,1291.2,1060.5,6747961.5,0,1,0,1,0,0,0,0,0.0,1291.2,1087.0,1337.5,100,0,0,0,0,0,0,5,7055,1,692,8192,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,330,2,3,2110,1014,193,192,192.5,0.3,1006,328,667.0,226.0,9466666.6667,15151.5151515,66.0,31.8,330,35,330,66.0,31.8,330,35,330,66.0,31.8,330,35,1,0,0,0,40,60,6060.60606,9090.90909,192,1006,624.8,219.2,240243.2,0,0,1,1,0,0,0,0,2.0,624.8,192.5,667.0,40,0,0,0,0,0,0,2,2110,3,1014,256,8192,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3389,439,4,3,2748,729,1058,36,547.0,340.7,210,103,156.5,35.7,7920273.3485,15945.3302961,62.7,51.7,439,35,439,62.7,51.7,439,35,439,62.7,51.7,439,35,0,0,0,0,80,60,9111.61731,6833.71298,36,1058,496.7,288.4,582337.3,0,0,0,0,1,0,0,0,1.0,496.7,547.0,156.5,80,0,0,0,0,0,0,4,2748,3,729,128,0,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55411,113322369,466,169,553142,214461,1268,968,1118.0,100.0,1345,744,1044.5,200.3,6773.623,5.6034833,178460.4,255524.4,113322369,29890,113322369,178460.4,255524.4,113322369,29890,113322369,178460.4,255524.4,113322369,29890,1,0,0,0,9320,3380,4.11216,1.49132,744,1345,1208.8,533.4,180637511.4,0,0,0,1,1,0,0,0,0.0,1208.8,1118.0,1044.5,9320,0,0,0,0,0,0,466,553142,169,214461,64,65535,465,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
53,50182715,719,54,95627,18144,1048,287,667.5,253.7,838,109,473.5,243.0,2267.1352,15.4037102,64919.4,33016.6,50182715,12839,50182715,64919.4,33016.6,50182715,12839,50182715,64919.4,33016.6,50182715,12839,0,0,0,0,14380,1080,14.32764,1.07607,109,1048,147.2,100.2,7766643.3,0,0,1,0,1,0,0,0,0.0,147.2,667.5,473.5,14380,0,0,0,0,0,0,719,95627,54,18144,128,29,718,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
25,6241173,649,344,808005,86688,962,468,715.0,164.7,1348,1206,1277.0,47.3,143353.3408,159.1047068,6285.2,12019.7,6241173,1102,6241173,6285.2,12019.7,6241173,1102,6241173,6285.2,12019.7,6241173,1102,1,0,0,0,12980,6880,103.98686,55.11784,468,1348,901.0,726.4,523965976.3,1,0,0,1,1,0,0,0,1.0,901.0,715.0,1277.0,12980,0,0,0,0,0,0,649,808005,344,86688,31,31,648,20,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
25,54,4,2,4288,1574,897,623,760.0,91.3,1418,508,963.0,303.3,108555555.5556,111111.1111111,9.0,4.9,54,5,54,9.0,4.9,54,5,54,9.0,4.9,54,5,0,0,0,0,80,40,74074.07407,37037.03704,508,1418,977.0,452.3,1227632.7,1,1,0,0,1,0,0,0,0.0,977.0,760.0,963.0,80,0,0,0,0,0,0,4,4288,2,1574,64,65535,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,95546159,755,283,1007925,125935,451,107,279.0,114.7,1278,595,936.5,227.7,11867.1437,10.863859,92048.3,126402.8,95546159,88129,95546159,92048.3,126402.8,95546159,88129,95546159,92048.3,126402.8,95546159,88129,0,0,0,0,15100,5660,7.90194,2.96192,107,1278,1092.4,849.7,749428092.6,0,0,0,0,1,0,0,0,0.0,1092.4,279.0,936.5,15100,0,0,0,0,0,0,755,1007925,283,125935,8192,512,754,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - XSS
80,38376604,433,6,480630,1308,91,48,69.5,14.3,297,27,162.0,90.0,12558.12,11.4392613,87418.2,117184.8,38376604,26201,38376604,87418.2,117184.8,38376604,26201,38376604,87418.2,117184.8,38376604,26201,1,0,0,0,8660,120,11.28292,0.15635,27,297,1097.8,1091.8,523347561.9,1,0,0,1,0,0,0,0,0.0,1097.8,69.5,162.0,8660,0,0,0,0,0,0,433,480630,6,1308,64,128,432,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS GoldenEye
28324,4336090,368,231,91632,291291,1423,1150,1286.5,91.0,459,380,419.5,26.3,88310.667,138.1428891,7238.9,9368.9,4336090,3185,4336090,7238.9,9368.9,4336090,3185,4336090,7238.9,9368.9,4336090,3185,1,0,0,0,7360,4620,84.86909,53.2738,380,1423,639.3,333.3,66550444.5,0,1,0,1,1,0,0,0,1.0,639.3,1286.5,419.5,7360,0,0,0,0,0,0,368,91632,231,291291,128,65535,367,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS GoldenEye
22,7,3,1,3930,907,501,466,483.5,11.7,1297,753,1025.0,181.3,691000000.0,571428.5714286,1.8,2.7,7,0,7,1.8,2.7,7,0,7,1.8,2.7,7,0,0,0,0,0,60,20,428571.42857,142857.14286,466,1297,1209.2,755.8,2284632.2,0,1,1,0,0,0,0,0,0.0,1209.2,483.5,1025.0,60,0,0,0,0,0,0,3,3930,1,907,512,29,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51726,5453835,439,142,517581,76822,306,82,194.0,74.7,1196,522,859.0,224.7,108988.079,106.5305423,9387.0,106.0,5453835,7640,5453835,9387.0,106.0,5453835,7640,5453835,9387.0,106.0,5453835,7640,1,0,0,0,8780,2840,80.49382,26.03672,82,1196,1023.1,758.6,334369184.3,0,0,0,1,0,0,0,0,0.0,1023.1,194.0,859.0,8780,0,0,0,0,0,0,439,517581,142,76822,8192,256,438,20,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
53,106019682,587,281,453751,41869,690,538,614.0,50.7,450,94,272.0,118.7,4674.7924,8.1871591,122142.5,127176.3,106019682,103056,106019682,122142.5,127176.3,106019682,103056,106019682,122142.5,127176.3,106019682,103056,0,0,0,0,11740,5620,5.53671,2.65045,94,690,571.0,474.5,195445601.3,0,1,1,0,1,0,0,0,0.0,571.0,614.0,272.0,11740,0,0,0,0,0,0,587,453751,281,41869,65535,329,586,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Slowhttptest
443,48425465,301,111,393106,120546,1012,574,793.0,146.0,1329,18,673.5,437.0,10607.0639,8.5079204,117537.5,26968.3,48425465,45351,48425465,117537.5,26968.3,48425465,45351,48425465,117537.5,26968.3,48425465,45351,0,0,0,0,6020,2220,6.21574,2.29218,18,1329,1246.7,661.6,180312994.2,1,0,0,0,1,0,0,0,0.0,1246.7,793.0,673.5,6020,0,0,0,0,0,0,301,393106,111,120546,255,256,300,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - XSS
443,97170362,290,12,318420,9204,1093,1041,1067.0,17.3,912,498,705.0,138.0,3371.6454,3.1079436,321756.2,28219.1,97170362,100931,97170362,321756.2,28219.1,97170362,100931,97170362,321756.2,28219.1,97170362,100931,0,0,0,0,5800,240,2.98445,0.12349,498,1093,1084.8,1023.9,316604419.4,1,0,0,0,0,0,0,0,0.0,1084.8,1067.0,705.0,5800,0,0,0,0,0,0,290,318420,12,9204,32,128,289,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS GoldenEye
8080,112161069,107,105,122087,151095,931,662,796.5,89.7,147,39,93.0,36.0,2435.6223,1.8901389,529061.6,25133.5,112161069,347828,112161069,529061.6,25133.5,112161069,347828,112161069,529061.6,25133.5,112161069,347828,0,0,0,0,2140,2100,0.95399,0.93615,39,931,1288.6,136.8,3969170.1,0,0,0,0,0,0,0,0,1.0,1288.6,796.5,93.0,2140,0,0,0,0,0,0,107,122087,105,151095,512,29,106,20,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
25,110275879,234,132,204516,104808,963,645,804.0,106.0,828,443,635.5,128.3,2805.0014,3.3189488,301300.2,190665.3,110275879,204211,110275879,301300.2,190665.3,110275879,204211,110275879,301300.2,190665.3,110275879,204211,0,0,0,0,4680,2640,2.12195,1.197,443,963,845.1,272.4,27163074.5,0,0,0,0,0,0,0,0,1.0,845.1,804.0,635.5,4680,0,0,0,0,0,0,234,204516,132,104808,29,256,233,20,0.0,0.0,0,0,0.0,0.0,0,0,Heartbleed
20557,81411890,89,144,83304,112464,849,841,845.0,2.7,1353,63,708.0,430.0,2404.661,2.8619898,349407.3,331229.5,81411890,279690,81411890,349407.3,331229.5,81411890,279690,81411890,349407.3,331229.5,81411890,279690,1,0,0,0,1780,2880,1.09321,1.76878,63,1353,840.2,125.2,3649380.3,0,0,1,1,0,0,0,0,2.0,840.2,845.0,708.0,1780,0,0,0,0,0,0,89,83304,144,112464,65535,329,88,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force
60375,284,5,1,1460,85,50,36,43.0,4.7,1221,807,1014.0,138.0,5440140.8451,21126.7605634,47.3,50.8,284,5,284,47.3,50.8,284,5,284,47.3,50.8,284,5,0,0,0,0,100,20,17605.6338,3521.12676,36,1221,257.5,229.2,315104.2,1,0,0,0,1,0,0,0,0.0,257.5,43.0,1014.0,100,0,0,0,0,0,0,5,1460,1,85,512,31,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24695086,227,315,126439,125055,274,92,183.0,60.7,1374,1161,1267.5,71.0,10183.9694,21.9476863,45562.9,77662.1,24695086,35969,24695086,45562.9,77662.1,24695086,35969,24695086,45562.9,77662.1,24695086,35969,0,0,0,0,4540,6300,9.19211,12.75557,92,1374,464.0,2.6,3534.1,1,0,0,0,1,0,0,0,1.0,464.0,183.0,1267.5,4540,0,0,0,0,0,0,227,126439,315,125055,8192,8192,226,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
110,47934300,132,343,182424,164640,244,72,158.0,57.3,1268,142,705.0,375.3,7240.4103,9.9093968,100914.3,181669.7,47934300,41652,47934300,100914.3,181669.7,47934300,41652,47934300,100914.3,181669.7,47934300,41652,1,0,0,0,2640,6860,2.75377,7.15563,72,1268,730.7,37.4,665833.0,1,1,0,1,0,0,0,0,3.0,730.7,158.0,705.0,2640,0,0,0,0,0,0,132,182424,343,164640,128,329,131,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - XSS
25,22634413,5,160,2720,72480,1352,893,1122.5,153.0,566,368,467.0,66.0,3322.3747,7.2897848,137178.3,36847.7,22634413,86917,22634413,137178.3,36847.7,22634413,86917,22634413,137178.3,36847.7,22634413,86917,1,0,0,0,100,3200,0.2209,7.06888,368,1352,455.8,422.8,29493682.4,1,1,1,1,1,0,0,0,32.0,455.8,1122.5,467.0,100,0,0,0,0,0,0,5,2720,160,72480,29,31,4,20,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
25,431,3,1,3429,402,579,78,328.5,167.0,154,4,79.0,50.0,8888631.0905,9280.7424594,107.8,183.2,431,80,431,107.8,183.2,431,80,431,107.8,183.2,431,80,0,0,0,0,60,20,6960.55684,2320.18561,4,579,957.8,756.8,2290682.2,0,1,0,0,1,0,0,0,0.0,957.8,328.5,79.0,60,0,0,0,0,0,0,3,3429,1,402,256,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,52680237,229,395,285563,235025,314,237,275.5,25.7,1026,185,605.5,280.3,9882.036,11.8450492,84423.5,66996.0,52680237,65820,52680237,84423.5,66996.0,52680237,65820,52680237,84423.5,66996.0,52680237,65820,0,0,0,0,4580,7900,4.34698,7.49807,185,1026,834.3,81.0,4093092.1,0,0,0,0,1,0,0,0,2.0,834.3,275.5,605.5,4580,0,0,0,0,0,0,229,285563,395,235025,8192,31,228,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Sql Injection
